Date,Time,Actual,Predicted
2024-02-03,18:49:00,20.884,104.90306
2024-04-02,16:29:00,19.27,144.33614
2024-06-03,16:33:00,29.756,113.05338
2024-04-03,21:45:00,100.366,17.657724
2024-04-03,16:52:00,2.1,41.906967
2024-05-03,22:27:00,129.64,25.721004
2024-06-07,07:21:00,539.873,502.98456
2024-07-06,13:16:00,20.633,114.09577
2024-01-03,18:15:00,19.716,401.0349
2024-06-05,00:07:00,29.803,4.451417
2024-06-01,11:50:00,1209.79,348.5872
2024-03-04,20:07:00,0.407,27.366512
2024-02-05,19:22:00,70.613,114.01725
2024-03-02,22:37:00,28.0,13.281981
2024-02-03,18:26:00,51.166,46.7299
2024-07-01,17:18:00,0.047,183.56996
2024-02-04,18:31:00,29.767,57.63075
2024-04-02,19:27:00,170.293,39.400272
2024-07-03,20:26:00,30.473000000000003,57.082413
2024-02-03,18:33:00,0.817,117.07022
2024-04-06,22:30:00,9.47,70.07843
2024-05-04,22:33:00,0.0,31.42853
2024-05-03,22:16:00,60.393,19.020855
2024-05-04,21:51:00,170.113,35.798145
2024-04-04,18:00:00,8.757,54.850307
2024-03-04,16:42:00,1.736,78.99132
2024-03-06,20:31:00,11.18,81.95726
2024-06-05,18:52:00,26.61,111.139786
2024-04-01,22:03:00,50.217000000000006,161.20209
2024-03-07,00:58:00,230.06,0.84350467
2024-01-03,22:56:00,0.033,120.31278
2024-07-02,21:00:00,20.79,51.095367
2024-03-06,15:46:00,0.813,127.236046
2024-02-03,22:19:00,29.507,66.850044
2024-03-03,20:31:00,9.793,18.27081
2024-04-02,18:15:00,0.063,62.14224
2024-03-03,20:51:00,0.907,18.668499
2024-07-05,04:16:00,58.97,1699.1766
2024-04-03,17:00:00,90.09,78.602776
2024-02-04,18:42:00,1.004,63.79091
2024-06-07,01:19:00,30.047,25.676222
2024-02-04,21:56:00,19.96,37.225033
2024-02-02,23:15:00,629.0,24.736467
2024-06-02,17:30:00,49.527,104.81853
2024-05-03,22:26:00,280.323,24.722404
2024-02-06,12:18:00,259.68,894.96796
